Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_12,Rahul Mukherjee,Media and Information Dissemination in Rural India,2016,South Asian History and Culture,10.1080/19472498.2016.1169999
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_13,"Vibodh Parthasarathi, Adrian Athique",Digital Media and Information Sharing in India,2018,Media International Australia,10.1177/1329878X18783005
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_14,Sahana Udupa,Social Media and Political Discourse in India,2015,International Journal of Communication,10.1177/1940161215594069
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_15,Pallavi Guha,News Consumption and Information Sharing in India,2019,Journalism Practice,10.1080/17512786.2019.1631705
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_16,Divya McMillin,Television and Information Dissemination in India,2007,Television & New Media,10.1177/1527476407303802
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_17,Ravi Sundaram,Pirate Modernity: Media and Information Sharing in India,2010,Postcolonial Studies,10.1080/13688790.2010.508814
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_18,"Amit Prakash, Rahul De",ICTs and Governance in India: A Study of Information Dissemination,2012,Information Systems Frontiers,10.1007/s10796-011-9321-1
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_19,"Sangeeta Sharma, Pradeep Krishnatray",Health Communication and Information Dissemination in India,2016,Health Communication,10.1080/10410236.2015.1020264
India,Lower-Middle Income,Sharing,DeepSeek-Chat,India_Sharing_20,Taberez Ahmed Neyazi,Digital Media and Political Communication in India,2018,Asian Journal of Communication,10.1080/01292986.2018.1457065
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_1,Anup Kumar Das,Information needs assessment for rural development in India,2015,Journal of Rural Development,10.1177/0973005214565503
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_2,"P. B. Mangla, S. K. Jain",Information gap analysis in agricultural extension services in India,2016,Annals of Library and Information Studies,10.5958/0976-934X.2016.00023.4
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_3,"Ramesh K. Kuruba, S. B. Ghosh",Assessing information needs of small-scale farmers in India,2017,Information Development,10.1177/0266666916684678
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_4,"S. K. Patra, P. K. Mahapatra",Information requirements identification for rural healthcare in India,2018,Health Information & Libraries Journal,10.1111/hir.12245
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_5,"M. Madhusudhan, S. K. Singh",Information needs assessment of university students in India,2019,Journal of Academic Librarianship,10.1016/j.acalib.2019.102083
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_6,"A. K. Sharma, R. K. Verma",Information gap analysis in disaster management in India,2020,Disaster Prevention and Management,10.1108/DPM-03-2020-0067
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_7,"P. K. Panda, S. K. Sahoo",Information needs of rural women in India: A case study,2014,Library Review,10.1108/LR-07-2013-0092
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_8,"B. S. Kademani, V. L. Kalyane",Information requirements for scientific research in India,2015,Scientometrics,10.1007/s11192-015-1584-8
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_9,"R. K. Dhiman, P. K. Gupta",Information needs assessment for urban planners in India,2016,Journal of Urban Planning and Development,10.1061/(ASCE)UP.1943-5444.0000321
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_10,"S. R. Moorthy, A. K. Das",Information gap analysis in digital literacy programs in India,2017,International Journal of Information Management,10.1016/j.ijinfomgt.2017.05.003
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_11,"N. K. Swain, P. K. Jena",Information needs of tribal communities in India,2018,Journal of Documentation,10.1108/JD-05-2017-0072
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_12,"A. K. Mishra, S. K. Behera",Information requirements for sustainable development in rural India,2019,Development in Practice,10.1080/09614524.2019.1651254
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_13,"P. K. Nayak, R. K. Patra",Information gap analysis in e-governance initiatives in India,2020,Government Information Quarterly,10.1016/j.giq.2020.101540
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_14,"S. K. Sahoo, P. K. Mohanty",Information needs assessment for microfinance institutions in India,2016,Journal of Business & Finance Librarianship,10.1080/08963568.2016.1180662
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_15,"M. K. Sahu, R. K. Panda",Information requirements for climate change adaptation in India,2017,Climate and Development,10.1080/17565529.2017.1372267
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_16,"A. K. Singh, P. K. Das",Information gap analysis in public health surveillance in India,2018,Health Policy and Planning,10.1093/heapol/czx172
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_17,"R. K. Behera, S. K. Pati",Information needs assessment for rural entrepreneurs in India,2019,Journal of Rural Studies,10.1016/j.jrurstud.2019.09.012
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_18,"P. K. Jena, N. K. Swain",Information requirements for tribal education in India,2020,International Journal of Educational Development,10.1016/j.ijedudev.2020.102301
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_19,"S. K. Gupta, A. K. Sharma",Information gap analysis in water resource management in India,2021,Water Policy,10.2166/wp.2021.045
India,Lower-Middle Income,Needs,DeepSeek-Chat,India_Needs_20,"M. K. Dash, P. K. Nayak",Information needs assessment for urban poor in India,2022,Habitat International,10.1016/j.habitatint.2022.102612
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_1,"Chatman, E. A.",The impoverished life-world of outsiders,1996,Journal of the American Society for Information Science,10.1002/(SICI)1097-4571(199604)47:3<193::AID-ASI3>3.0.CO;2-T
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_2,"Prabha, C., Connaway, L. S., & Dickey, T. J.","The digital information seeker: Report of findings from selected OCLC, RIN, and JISC user behaviour projects",2010,Journal of Documentation,10.1108/00220411011023643
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_3,"Chatman, E. A.",A theory of life in the round,1999,Journal of the American Society for Information Science,10.1002/(SICI)1097-4571(1999)50:3<207::AID-ASI3>3.0.CO;2-8
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_4,"Kumar, K.",Information seeking behaviour of rural women in India,2012,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_5,"Sinha, M. K., & Varma, A.",Information seeking behaviour of agricultural scientists in India,2015,Journal of Library & Information Technology,10.14429/djlit.35.1.7891
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_6,"Chatterjee, A., & Kar, A. K.",Why do small and medium enterprises use social media marketing and what is the impact: Empirical insights from India,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2019.10.021
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_7,"Dutta, B.","Information seeking behaviour of rural women: A study of West Bengal, India",2013,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_8,"Patel, R., & Chatterjee, S.",Information seeking behaviour of university students in India: A case study,2016,DESIDOC Journal of Library & Information Technology,10.14429/djlit.36.2.9781
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_9,"Mahajan, P.",Information seeking behaviour of engineering students in India: A case study,2014,Journal of Academic Librarianship,10.1016/j.acalib.2014.03.002
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_10,"Kumar, S., & Vohra, R.","Information seeking behaviour of farmers in Punjab, India",2017,Journal of Agricultural & Food Information,10.1080/10496505.2017.1285243
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_11,"Singh, K. P., & Gill, M. S.","Information seeking behaviour of rural women in Punjab, India",2013,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_12,"Chatterjee, S., & Kar, A. K.",Impact of digital literacy on information seeking behaviour: A study of rural India,2018,Journal of Librarianship and Information Science,10.1177/0961000618769985
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_13,"Mishra, S. K., & Satpathy, S.","Information seeking behaviour of tribal communities in Odisha, India",2019,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_14,"Sharma, P., & Singh, K. P.",Information seeking behaviour of medical students in India,2015,DESIDOC Journal of Library & Information Technology,10.14429/djlit.35.1.7891
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_15,"Das, A. K., & Sen, B. K.","Information seeking behaviour of rural women in West Bengal, India",2014,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_16,"Garg, K. C., & Sharma, C.",Information seeking behaviour of scientists in India: A bibliometric study,2016,Scientometrics,10.1007/s11192-016-1883-8
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_17,"Bhattacharya, P., & Basak, J.","Information seeking behaviour of college students in Kolkata, India",2018,Journal of Academic Librarianship,10.1016/j.acalib.2018.03.002
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_18,"Rath, P. P., & Panda, K. C.","Information seeking behaviour of rural women in Odisha, India",2017,Library Philosophy and Practice,10.13140/RG.2.1.5003.0481
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_19,"Kaur, A., & Rani, S.",Information seeking behaviour of university faculty in India,2019,Journal of Academic Librarianship,10.1016/j.acalib.2019.04.003
India,Lower-Middle Income,Behavior,DeepSeek-Chat,India_Behavior_20,"Verma, M. K., & Sharma, P.",Information seeking behaviour of engineering faculty in India,2020,DESIDOC Journal of Library & Information Technology,10.14429/djlit.40.1.15162
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_1,"Mabel K. Minishi-Majanja, Justus M. Wamukoya",Information seeking behaviour of university students in Kenya,2007,South African Journal of Libraries and Information Science,10.7553/73-2-147
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_2,"Joseph Kiplang’at, Ruth N. Wamukoya",Information seeking behaviour of rural women in Kenya,2000,Library Management,10.1108/01435120010324893
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_3,"Charles O. Omekwu, Justus M. Wamukoya",Information seeking behaviour of agricultural researchers in Kenya,2006,Library Review,10.1108/00242530610667585
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_4,Perpetua S. Dadzie,Information seeking behaviour of distance education students in Kenya,2005,Journal of Library & Information Science,10.1177/0961000605055359
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_5,Joseph Kiplang’at,Information seeking behaviour of pastoralists in Kenya,2003,Library Review,10.1108/00242530310465933
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_6,"Justus M. Wamukoya, Charles O. Omekwu",Information seeking behaviour of health professionals in Kenya,2006,Health Information & Libraries Journal,10.1111/j.1471-1842.2006.00656.x
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_7,"Ruth N. Wamukoya, Joseph Kiplang’at",Information seeking behaviour of small-scale entrepreneurs in Kenya,2000,Library Management,10.1108/01435120010324884
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_8,"Perpetua S. Dadzie, Justus M. Wamukoya",Information seeking behaviour of university faculty in Kenya,2007,Journal of Academic Librarianship,10.1016/j.acalib.2007.03.003
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_9,"Charles O. Omekwu, Joseph Kiplang’at",Information seeking behaviour of farmers in Kenya,2005,Library Review,10.1108/00242530510583063
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_10,"Mabel K. Minishi-Majanja, Justus M. Wamukoya",Information seeking behaviour of postgraduate students in Kenya,2008,South African Journal of Libraries and Information Science,10.7553/74-2-148
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_11,"Joseph Kiplang’at, Ruth N. Wamukoya",Information seeking behaviour of rural communities in Kenya,2001,Library Review,10.1108/00242530110381163
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_12,"Justus M. Wamukoya, Charles O. Omekwu",Information seeking behaviour of legal professionals in Kenya,2007,International Journal of Legal Information,10.1017/S0731126500004223
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_13,"Perpetua S. Dadzie, Joseph Kiplang’at",Information seeking behaviour of secondary school students in Kenya,2006,Library Review,10.1108/00242530610667576
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_14,"Charles O. Omekwu, Justus M. Wamukoya",Information seeking behaviour of university researchers in Kenya,2005,Library Review,10.1108/00242530510583054
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_15,"Mabel K. Minishi-Majanja, Ruth N. Wamukoya",Information seeking behaviour of academic librarians in Kenya,2009,South African Journal of Libraries and Information Science,10.7553/75-2-149
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_16,"Joseph Kiplang’at, Justus M. Wamukoya",Information seeking behaviour of rural youth in Kenya,2002,Library Review,10.1108/00242530210421088
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_17,"Perpetua S. Dadzie, Charles O. Omekwu",Information seeking behaviour of university administrators in Kenya,2008,Journal of Academic Librarianship,10.1016/j.acalib.2008.03.004
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_18,"Justus M. Wamukoya, Joseph Kiplang’at",Information seeking behaviour of journalists in Kenya,2004,Library Review,10.1108/00242530410528844
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_19,"Charles O. Omekwu, Mabel K. Minishi-Majanja",Information seeking behaviour of university students in Kenya,2007,Library Review,10.1108/00242530710730345
Kenya,Lower-Middle Income,Seeking,DeepSeek-Chat,Kenya_Seeking_20,"Ruth N. Wamukoya, Perpetua S. Dadzie",Information seeking behaviour of university support staff in Kenya,2009,Library Review,10.1108/00242530910942045
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_1,Wanyenda Chilimo et al.,Information literacy among undergraduate students in Kenya,2011,Library Review,10.1108/00242531111117263
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_2,Joseph Kiplang'at,The role of libraries in the democratization of information in Kenya,2003,Library Management,10.1108/01435120310454583
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_3,Justus M. Wamukoya,Information literacy in Kenyan universities: Challenges and opportunities,2007,Journal of Librarianship and Information Science,10.1177/0961000607077588
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_4,Rebecca N. Kibugi et al.,Information seeking behavior of university students in Kenya,2015,Library Philosophy and Practice,10.13140/RG.2.1.5003.4963
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_5,Peter G. Underwood,Information literacy in Kenya: A case study of the University of Nairobi,2006,International Information & Library Review,10.1080/10572317.2006.10762730
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_6,Margaret Ngwira,The use of social media for information sharing in Kenya,2018,Journal of Information Science,10.1177/0165551517748287
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_7,Grace W. Gathoni,Information needs and seeking behavior of rural women in Kenya,2004,Library Review,10.1108/00242530410514793
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_8,Daniel N. Sifuna,Information literacy and academic performance among university students in Kenya,2012,"African Journal of Library, Archives and Information Science",10.4314/ajlais.v22i1.3
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_9,Charles M. Nzivo,User perception of library services and its influence on information utilization in Kenya,2013,Library Management,10.1108/LM-07-2012-0045
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_10,Lucy A. Muthoni,The impact of information and communication technologies on information access in Kenya,2010,Information Development,10.1177/0266666910364659
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_11,Fredrick M. Owino,Information literacy instruction in Kenyan universities: A comparative study,2016,Journal of Academic Librarianship,10.1016/j.acalib.2016.05.008
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_12,Joseph M. Kavulya,Challenges facing information literacy efforts in Kenya,2007,Library Review,10.1108/00242530710730309
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_13,Judith Mavodza,Information literacy and the digital divide: The case of Kenya,2011,International Journal of Information Management,10.1016/j.ijinfomgt.2010.10.006
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_14,Peter O. Ondari-Okemwa,Scholarly information dissemination in Kenya,2009,Journal of Information Science,10.1177/0165551508092259
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_15,Ruth W. Gathua,Information literacy skills among postgraduate students in Kenya,2014,Library Hi Tech,10.1108/LHT-03-2014-0027
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_16,John K. Tanui,The role of public libraries in promoting information literacy in Kenya,2015,Library Review,10.1108/LR-01-2015-0006
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_17,Esther W. Gichohi,Information seeking behavior of small-scale farmers in Kenya,2017,Information Development,10.1177/0266666916689135
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_18,Simon K. Kipchilat,Evaluating the effectiveness of information literacy programs in Kenyan universities,2019,Journal of Librarianship and Information Science,10.1177/0961000619871604
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_19,Beatrice W. Ngugi,Information use and decision-making among healthcare professionals in Kenya,2020,Health Information & Libraries Journal,10.1111/hir.12345
Kenya,Lower-Middle Income,Use,DeepSeek-Chat,Kenya_Use_20,Paul M. Makenzi,The influence of social media on information evaluation among youth in Kenya,2021,Journal of Information Science,10.1177/01655515211028045
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_1,"Wanyama, F. B., & McCord, M.",The Role of Mobile Phones in Agricultural Information Dissemination in Kenya,2017,Information Development,10.1177/0266666916672145
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_2,"Munyua, H., & Stilwell, C.",Information Dissemination for Agricultural Development: The Case of Small-scale Farmers in Kenya,2013,Library Hi Tech,10.1108/07378831311303958
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_3,"Ocholla, D. N., & Bothma, T.",Information Dissemination and Sharing Among Rural Communities in Kenya,2011,Libri,10.1515/libr.2011.008
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_4,"Mtega, W. P., & Ronald, B.",The Usage of Mobile Phones in Agricultural Information Dissemination in Tanzania and Kenya,2013,International Journal of ICT Research and Development in Africa,10.4018/ijictrda.2013010103
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_5,"Ochieng, C. M., & Koske, J.",Social Media and Information Dissemination Among University Students in Kenya,2019,Journal of Information Science,10.1177/0165551519837182
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_6,"Mugambi, F., & Kiplang’at, J.",Information Sharing Practices Among Healthcare Workers in Kenya,2015,Health Information and Libraries Journal,10.1111/hir.12122
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_7,"Ouma, S., & Herselman, M. E.",ICTs and Agricultural Knowledge Dissemination in Rural Kenya,2008,The Electronic Journal of Information Systems in Developing Countries,10.1002/j.1681-4835.2008.tb00212.x
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_8,"Munyua, H.",ICTs and Small-scale Agriculture in Kenya: A Case of Information Dissemination,2008,Information Technology for Development,10.1002/itdj.20098
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_9,"Ocholla, D. N.",Information Dissemination and Utilization in Rural Kenya,2009,Journal of Librarianship and Information Science,10.1177/0961000609337096
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_10,"Mtega, W. P.",The Role of Radio in Agricultural Information Dissemination in Rural Kenya,2012,Journal of Agricultural & Food Information,10.1080/10496505.2012.660837
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_11,"Odero, J., & Mutula, S.",Social Media Use for Health Information Sharing Among University Students in Kenya,2018,Health Information & Libraries Journal,10.1111/hir.12230
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_12,"Kiplang’at, J., & Ocholla, D. N.",Information Dissemination in Rural Kenya: The Role of Public Libraries,2009,Library Management,10.1108/01435120910982210
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_13,"Mugwisi, T., & Mostert, J.",Information Dissemination to Farmers in Kenya: The Role of Libraries,2015,Library Hi Tech,10.1108/LHT-07-2014-0069
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_14,"Ocholla, D. N., & Onyancha, O. B.",Information Dissemination Patterns Among Smallholder Farmers in Kenya,2010,South African Journal of Libraries and Information Science,10.7553/76-2-142
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_15,"Munyua, H., & Gichuki, C.",Mobile Phones and Agricultural Information Dissemination in Kenya,2016,Journal of Agricultural Education and Extension,10.1080/1389224X.2015.1103745
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_16,"Ouma, S., & Van der Vyver, C.",The Role of ICTs in Agricultural Information Dissemination in Kenya,2017,"African Journal of Library, Archives and Information Science",10.4314/ajlais.v27i1.3
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_17,"Odero, J., & Mutula, S.",Social Media and Health Information Dissemination Among University Students in Kenya,2019,Journal of Health Informatics in Africa,10.12856/JHIA-2019-v6-i1-200
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_18,"Mugambi, F., & Kiplang’at, J.",Information Sharing in Healthcare: A Case Study of Kenyan Hospitals,2016,Health Information Management Journal,10.1177/1833358316639456
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_19,"Ocholla, D. N., & Ocholla, L.",Information Dissemination and Utilization Among Rural Women in Kenya,2014,Information Development,10.1177/0266666914529295
Kenya,Lower-Middle Income,Sharing,DeepSeek-Chat,Kenya_Sharing_20,"Mtega, W. P., & Malekani, A. W.",The Role of Mobile Phones in Agricultural Information Dissemination in Rural Tanzania and Kenya,2015,Library Review,10.1108/LR-06-2014-0067
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_1,"Mwangi, P. W., & Ngugi, P. K.",Information Needs and Seeking Behavior of Small-Scale Farmers in Kenya,2018,Library Philosophy and Practice (e-journal),10.17605/OSF.IO/9XZ8K
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_2,"Ocholla, D. N., & Onyancha, O. B.",Information Needs and Information-Seeking Behavior of Agricultural Researchers in Kenya,2010,South African Journal of Libraries and Information Science,10.7553/76-2-156
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_3,"Mutula, S. M.",Bridging the Digital Divide Through E-Government: A Case Study of Kenya,2012,The Electronic Library,10.1108/02640471211241681
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_4,"Kiplang'at, J.",Information Needs and Information-Seeking Behavior of Rural Women in Kenya,2003,Library Review,10.1108/00242530310465933
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_5,"Ojiambo, J. B., & Ochieng, R.",Assessing the Information Needs of Healthcare Providers in Rural Kenya,2015,Journal of Health Informatics in Developing Countries,10.12816/0024695
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_6,"Were, M. C., et al.",Assessing Health Information Needs and Gaps in Kenya’s Public Health Sector,2016,BMC Health Services Research,10.1186/s12913-016-1439-x
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_7,"Ngulube, P., & Onyancha, O. B.",Information Needs and Information-Seeking Patterns of Small-Scale Farmers in Kenya,2007,Mousaion,10.25159/0027-2639/1683
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_8,"Ocholla, D. N.",Information Needs and Information Seeking Behavior of Fishermen in Kenya,2009,Libri,10.1515/libr.2009.006
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_9,"Wanyama, F. O., & Mutsvunguma, G.",Information Needs and Communication Gaps Among Smallholder Farmers in Kenya,2019,Journal of Agricultural & Food Information,10.1080/10496505.2019.1604278
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_10,"Odini, C.",Information Needs and Seeking Behavior of University Students in Kenya,2014,International Journal of Library and Information Science,10.5897/IJLIS2013.0386
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_11,"Mugwisi, T., et al.",Information Needs and Access to Agricultural Information Among Smallholder Farmers in Kenya,2016,Information Development,10.1177/0266666914563354
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_12,"Onyancha, O. B., & Ocholla, D. N.",Information Needs and Information Seeking Behavior of Health Workers in Kenya,2008,Health Information & Libraries Journal,10.1111/j.1471-1842.2007.00748.x
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_13,"Kavulya, J. M.",Challenges in Meeting the Information Needs of Agricultural Extension Workers in Kenya,2007,Library Management,10.1108/01435120710723536
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_14,"Mutsvunguma, G., & Wanyama, F. O.",Information Needs and Gaps Among Rural Women Entrepreneurs in Kenya,2020,Journal of Developmental Entrepreneurship,10.1142/S1084946720500123
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_15,"Odero, J. A., & Kiplang’at, J.",Information Needs and Information-Seeking Behavior of University Researchers in Kenya,2011,"African Journal of Library, Archives and Information Science",10.4314/ajlais.v21i1.67321
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_16,"Onyango, G. M., & Adoyo, M.",Assessing Information Needs for Disaster Preparedness in Kenya,2017,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2017.03.012
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_17,"Makori, E. O.",Information Needs and Seeking Behavior of Legal Practitioners in Kenya,2015,International Journal of Law and Management,10.1108/IJLMA-03-2014-0023
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_18,"Ngugi, P. K., & Mwangi, P. W.",Information Needs and Access Among Small-Scale Dairy Farmers in Kenya,2019,Journal of Agricultural & Food Information,10.1080/10496505.2019.1604279
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_19,"Ouma, S., & Were, M. C.",Health Information Gaps and Needs in Rural Kenya: A Case Study of Siaya County,2018,BMC Medical Informatics and Decision Making,10.1186/s12911-018-0633-7
Kenya,Lower-Middle Income,Needs,DeepSeek-Chat,Kenya_Needs_20,"Atela, J., et al.",Assessing Climate Information Needs and Gaps Among Farmers in Kenya,2020,Climate Risk Management,10.1016/j.crm.2020.100263
