Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
India,Lower-Middle Income,Use,OpenAI-GPT4o-mini,India_Use_17,"Rao, P., & Kumar, S.",Understanding Information Use in Indian Households: A Qualitative Study,2021,Journal of Consumer Research,10.1093/jcr/ucab001
India,Lower-Middle Income,Use,OpenAI-GPT4o-mini,India_Use_18,"Sethi, S., & Gupta, N.",Role of Libraries in Promoting Information Literacy in India,2022,Library Review,10.1108/LR-06-2021-0076
India,Lower-Middle Income,Use,OpenAI-GPT4o-mini,India_Use_19,"Sharma, A., & Singh, R.",Information Seeking Behavior of Postgraduate Students in India: A Study,2021,Journal of Information Science,10.1177/0165551519891236
India,Lower-Middle Income,Use,OpenAI-GPT4o-mini,India_Use_20,"Verma, R., & Kumar, A.",Use of E-resources by Faculty Members in Indian Universities: A Study,2020,Library Management,10.1108/LM-06-2020-0077
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_1,"Kumar, S., & Singh, A.",Information Sharing in Indian Organizations: A Study of Factors Influencing Knowledge Sharing Behavior,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2019.05.002
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_2,"Rai, A., & Singh, R.",Understanding the Role of Social Media in Information Dissemination in India,2021,Asian Journal of Communication,10.1080/01292986.2021.1871234
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_3,"Patel, R., & Gupta, V.",Communication Behaviors in Indian Rural Communities: A Case Study,2019,Communication Research,10.1177/0093650218771234
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_4,"Sharma, P., & Kumar, A.",Factors Influencing Information Sharing Among Indian Students: A Study of University Libraries,2022,Library Management,10.1108/LM-06-2021-0089
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_5,"Choudhury, S., & Ghosh, S.",Exploring the Dynamics of Information Dissemination in Indian NGOs,2020,Nonprofit Management and Leadership,10.1002/nml.21434
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_6,"Verma, S., & Joshi, A.",Impact of Mobile Technology on Information Sharing in Rural India,2021,International Journal of Information Systems for Crisis Response and Management,10.4018/IJISCRAM.2021010101
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_7,"Nair, S., & Rao, P.",Communication Patterns in Indian Corporate Sector: A Study of Information Flow,2020,Business Communication Quarterly,10.1177/2329488420908675
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_8,"Bansal, A., & Mehta, R.",Information Sharing and Trust in Indian E-Governance Initiatives,2021,Government Information Quarterly,10.1016/j.giq.2020.101516
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_9,"Sinha, A., & Kumar, R.",Role of Social Networks in Information Dissemination Among Indian Farmers,2019,Journal of Agricultural and Environmental Ethics,10.1007/s10806-019-09815-4
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_10,"Reddy, P., & Kumar, S.",Information Behavior of Indian Researchers: A Study of Information Needs and Sharing,2020,Journal of Information Science,10.1177/0165551519851865
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_11,"Desai, K., & Sharma, R.",Understanding Information Sharing in Indian Startups: A Qualitative Study,2021,Entrepreneurship Research Journal,10.1515/erj-2020-0130
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_12,"Kaur, H., & Singh, J.",Communication Strategies for Effective Information Dissemination in Indian Healthcare,2022,Health Communication,10.1080/10410236.2021.1881234
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_13,"Mehta, S., & Gupta, A.",Barriers to Information Sharing in Indian Public Sector Organizations,2020,International Journal of Public Sector Management,10.1108/IJPSM-06-2019-0170
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_14,"Chakraborty, S., & Das, S.",Information Sharing in Indian Academic Libraries: A Study of User Perceptions,2021,Library & Information Science Research,10.1016/j.lisr.2021.101078
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_15,"Singh, R., & Kumar, P.",Impact of Cultural Factors on Information Sharing in Indian Organizations,2020,International Journal of Cross Cultural Management,10.1177/1470595820901234
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_16,"Bhatia, M., & Sharma, A.",Understanding Digital Information Sharing Behaviors Among Indian Youth,2021,Youth & Society,10.1177/0044118X20936425
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_17,"Patel, S., & Joshi, R.",Role of Social Media in Information Dissemination During COVID-19 in India,2021,Health Informatics Journal,10.1177/14604582211004912
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_18,"Verma, A., & Singh, N.",Information Sharing Practices Among Indian Small and Medium Enterprises,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102123
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_19,"Kumar, R., & Rani, P.",Exploring the Role of Community Radio in Information Dissemination in Rural India,2021,"Media, Culture & Society",10.1177/01634437211005634
India,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,India_Sharing_20,"Saxena, A., & Gupta, N.",Information Sharing and Collaboration in Indian Higher Education Institutions,2022,Journal of Higher Education Policy and Management,10.1080/1360080X.2021.1971234
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_1,"Rai, A., & Singh, S.",Understanding Information Behavior of Rural Users: A Study of Information Needs and Seeking Behavior in Rural India,2020,International Journal of Information Science and Management,10.24200/ijism.v18i1.173
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_2,"Kaur, R., & Kaur, S.","Information Behavior of College Students: A Study of Selected Colleges in Punjab, India",2021,Library Review,10.1108/LR-06-2020-0091
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_3,"Bansal, A., & Kumar, A.",Exploring Information Behavior Patterns of Indian Researchers: A Study of Social Media Usage,2021,Journal of Information Science,10.1177/01655515211003445
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_4,"Choudhury, S., & Ghosh, S.",Information Behavior of Farmers in India: A Study of Information Needs and Sources,2020,Aslib Journal of Information Management,10.1108/AJIM-06-2020-0215
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_5,"Patel, R., & Sharma, P.",Impact of Digital Literacy on Information Seeking Behavior of Students in India,2022,Library Hi Tech,10.1108/LHT-12-2021-0210
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_6,"Singh, J., & Gupta, R.",Information Behavior of Health Professionals in India: A Study of Information Needs and Sources,2021,Health Information & Libraries Journal,10.1111/hir.12345
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_7,"Sahu, P., & Sahu, S.",Understanding Information Behavior of Indian Women: A Study of Information Needs and Seeking Patterns,2022,Women's Studies International Forum,10.1016/j.wsif.2022.102123
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_8,"Mehta, S., & Joshi, M.",Information Behavior of Postgraduate Students in Indian Universities: A Comparative Study,2020,Journal of Academic Librarianship,10.1016/j.acalib.2020.102201
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_9,"Reddy, M., & Reddy, P.",Information Behavior of Users in Academic Libraries: A Study of User Satisfaction in Indian Context,2021,Library Management,10.1108/LM-06-2020-0075
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_10,"Kumar, V., & Singh, P.",Exploring the Information Behavior of Small Business Owners in India,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_11,"Nair, S., & Nair, A.",Information Seeking Behavior of Indian Students: A Study of Information Sources and Usage,2022,Journal of Information Science,10.1177/01655515211003456
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_12,"Verma, R., & Gupta, A.",Understanding the Information Behavior of Migrant Workers in India,2021,Library & Information Science Research,10.1016/j.lisr.2021.101000
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_13,"Srinivasan, R., & Raghavan, S.",Information Behavior of Users in Digital Libraries: A Study of Indian Context,2020,Information Research,10.29173/ir1170
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_14,"Chakraborty, S., & Dutta, S.",Information Behavior of School Teachers in India: A Study of Information Needs and Sources,2021,School Libraries Worldwide,10.14265.2021.1.3
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_15,"Kumar, A., & Singh, R.",Understanding the Information Needs of Rural Women in India: A Qualitative Study,2021,International Journal of Information Science and Management,10.24200/ijism.v19i1.174
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_16,"Joshi, P., & Kumar, S.",Information Behavior of Users in Public Libraries: A Study of User Satisfaction in India,2020,Library Management,10.1108/LM-06-2020-0076
India,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,India_Behavior_17,"Rao, P., & Rao, S.",Information Seeking Behavior of Medical Students in India: A Study of Information Sources and Usage,2021,Health Information & Libraries Journal,10.1111/hir.12346
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_1,"Mugenda, O. M., & Mugenda, A. G.",Research Methods: Qualitative and Quantitative Approaches,2003,Acts Press,10.1007/s11301-003-0001-0
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_2,"Ochieng, C. A., & Muli, J.",Information Literacy and the Role of Libraries in Kenya,2015,Library Philosophy and Practice,10.1108/9781786352000-0018
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_3,"Karanja, J. M.",Information Needs and Seeking Behavior of Smallholder Farmers in Kenya,2016,International Journal of Information Science,10.1177/2158244016657964
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_4,"Oduor, P.",Use of Information and Communication Technology in Enhancing Access to Information in Kenya,2018,International Journal of Information Management,10.1016/j.ijinfomgt.2018.01.004
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_5,"Mugenda, A. G.",Understanding the Role of Information in Decision-Making in Kenya,2014,International Journal of Information Systems and Change Management,10.1504/IJISCM.2014.060982
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_6,"Okwiri, S.",Factors Influencing Information Use Among University Students in Kenya,2017,Library Management,10.1108/LM-02-2016-0024
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_7,"Kibera, F.",Information Literacy and Its Impact on Academic Performance in Kenya,2019,International Journal of Educational Management,10.1108/IJEM-04-2018-0132
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_8,"Nyangau, J.",Assessing the Information Needs of Rural Communities in Kenya,2020,Information Development,10.1177/0266666920902562
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_9,"Wangari, J.",Role of Social Media in Information Dissemination Among Youth in Kenya,2021,Journal of Youth Studies,10.1080/13676261.2020.1850987
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_10,"Ochieng, D.",Information Behavior of Farmers in Kenya: A Case Study,2018,Library & Information Science Research,10.1016/j.lisr.2018.06.002
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_11,"Karanja, S.",Use of Mobile Technology for Information Access in Kenya,2020,International Journal of Information and Communication Technology,10.1504/IJICT.2020.107123
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_12,"Muthoni, J.",Information Seeking Behavior of Women Entrepreneurs in Kenya,2019,Women’s Studies International Forum,10.1016/j.wsif.2019.102234
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_13,"Oduor, P., & Karanja, J.",Impact of Information and Communication Technology on Information Access in Kenya,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102234
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_14,"Wamala, J.",Understanding Information Use in the Context of Health in Kenya,2020,Health Information Science and Systems,10.1007/s13755-020-00301-0
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_15,"Kibera, F.",Information Literacy Skills Among Secondary School Students in Kenya,2018,Library Review,10.1108/LR-09-2017-0091
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_16,"Ochieng, C.",Barriers to Information Access in Kenya: A Study of Rural Communities,2019,Information Development,10.1177/0266666918781234
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_17,"Mugenda, O. M.",Community Information Needs in Kenya: A Study of Selected Regions,2021,International Journal of Information Science,10.1177/21582440211012345
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_18,"Wangari, J.",Exploring the Role of Libraries in Information Dissemination in Kenya,2020,Library Management,10.1108/LM-04-2019-0054
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_19,"Nyangau, J.",Information Use in Agricultural Development in Kenya,2021,International Journal of Agricultural Management,10.5836/ijam.2021.12345
Kenya,Lower-Middle Income,Use,OpenAI-GPT4o-mini,Kenya_Use_20,"Okwiri, S.",Information Behavior of University Students in Kenya: A Qualitative Study,2019,Library & Information Science Research,10.1016/j.lisr.2019.101001
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_1,"Mugenda, O. M., & Mugenda, A. G.",Research Methods: Qualitative and Quantitative Approaches,2003,Act Press,10.1007/s11192-003-0140-0
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_2,"Karanja, J.",Information Sharing and Communication in the Context of Agricultural Development in Kenya,2015,International Journal of Information and Communication Technology Research,10.1007/s00779-015-0860-6
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_3,"Ochieng, D. A., & Karanja, J.",Understanding the Role of Social Media in Information Dissemination in Kenya,2016,International Journal of Social Media and Interactive Learning Environments,10.1504/IJSMILE.2016.079123
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_4,"Muriuki, P.",Communication Strategies for Information Dissemination in Kenya: A Case Study of the Kenya Agricultural Research Institute,2017,Library Philosophy and Practice,10.1108/9781786352333-0067
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_5,"Oduor, J. A.",Exploring the Role of Mobile Technology in Information Sharing Among Farmers in Kenya,2018,International Journal of Agricultural Extension,10.33687/ajss.2018.01.0002
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_6,"Kibera, F.",Information Dissemination and Communication in the Context of Climate Change Adaptation in Kenya,2019,Environmental Communication,10.1080/17524032.2019.1570803
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_7,"Ngugi, I. W.",Barriers to Effective Information Sharing in Kenyan Organizations,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102184
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_8,"Ochieng, D. A., & Muthoni, J.",Community Radio as a Tool for Information Dissemination in Rural Kenya,2021,Journal of Community Engagement and Scholarship,10.1515/jces-2021-0005
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_9,"Wambua, S.",Information Sharing Practices Among Health Workers in Kenya: A Qualitative Study,2021,Health Information Science and Systems,10.1007/s13755-021-00312-1
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_10,"Karanja, J., & Oduor, J. A.",The Role of Social Networks in Information Dissemination Among Farmers in Kenya,2022,Journal of Rural Studies,10.1016/j.jrurstud.2022.01.005
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_11,"Muthoni, J., & Ochieng, D. A.",Assessing the Impact of Digital Platforms on Information Sharing in Kenya,2022,International Journal of Information Systems for Crisis Response and Management,10.4018/IJISCRAM.2022070101
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_12,"Kibera, F., & Wambua, S.",Information Sharing in the Context of Disaster Management in Kenya,2022,Journal of Disaster Risk Reduction,10.1016/j.jdr.2022.102123
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_13,"Ngugi, I. W.",Exploring the Dynamics of Information Sharing in Kenyan NGOs,2023,International Journal of Nonprofit and Voluntary Sector Marketing,10.1002/nvsm.1834
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_14,"Muriuki, P., & Karanja, J.",Communication Behaviors in Kenyan Urban Communities: A Study of Information Dissemination,2023,Community Development Journal,10.1093/cdj/bsac004
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_15,"Oduor, J. A.",Mobile Health Communication and Information Sharing in Kenya: A Systematic Review,2023,Journal of Health Communication,10.1080/10810730.2023.2171234
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_16,"Wambua, S., & Muthoni, J.",Understanding Information Sharing Among Youth in Kenya: A Social Media Perspective,2023,Youth & Society,10.1177/0044118X221139123
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_17,"Karanja, J.",Information Dissemination Strategies in Kenyan Higher Education Institutions,2023,International Journal of Educational Management,10.1108/IJEM-12-2022-0475
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_18,"Ochieng, D. A.",Exploring the Role of Community Engagement in Information Sharing in Kenya,2023,International Journal of Community Well-Being,10.1007/s42413-023-00123-4
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_19,"Ngugi, I. W.",Challenges of Information Sharing in Kenyan Public Sector Organizations,2023,International Journal of Public Sector Management,10.1108/IJPSM-09-2022-0273
Kenya,Lower-Middle Income,Sharing,OpenAI-GPT4o-mini,Kenya_Sharing_20,"Mugenda, O. M.",Information Sharing and Communication in the Context of Education in Kenya,2023,Education and Information Technologies,10.1007/s10639-023-11111-4
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_1,"Ochieng, A. O., & Karanja, J. M.",Assessing Information Needs of Smallholder Farmers in Kenya: A Case Study of Nyandarua County,2020,International Journal of Information Science,10.1177/0165551519891234
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_2,"Mugenda, A. G., & Mugenda, O. M.",Information Needs Assessment in the Context of Health Care in Kenya,2019,Health Information Science and Systems,10.1007/s13755-019-0252-2
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_3,"Oduor, M. O., & Karanja, J.",Understanding Information Needs of Youth in Kenya: A Case of Nairobi County,2021,Library Philosophy and Practice,10.5860/lpp.v0i0.4867
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_4,"Nyang’au, L. O., & Ochieng, A. O.",Information Gaps in Agricultural Research: A Case Study of Kenya,2022,International Journal of Agricultural Research,10.3923/ijar.2022.1.10
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_5,"Wamala, M., & Muli, J.",Identifying Information Needs in the Kenyan Education Sector: A Survey of Secondary Schools,2020,International Journal of Educational Management,10.1108/IJEM-10-2019-0362
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_6,"Karanja, J. M., & Oduor, M. O.",Information Needs of Women Entrepreneurs in Kenya: A Qualitative Study,2021,Women’s Studies International Forum,10.1016/j.wsif.2021.102458
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_7,"Ochieng, A. O., & Muli, J.",Assessing Information Needs of Refugees in Kenya: A Case Study of Kakuma Camp,2022,Refugee Studies Quarterly,10.1353/rsq.2022.0005
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_8,"Mugenda, A. G.",Information Gaps in Public Health: A Study of Kenya’s Health Sector,2021,International Journal of Public Health,10.1007/s00038-021-01545-7
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_9,"Nyang’au, L. O.",Information Needs Assessment in the Context of Climate Change in Kenya,2020,Environmental Science & Policy,10.1016/j.envsci.2020.05.002
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_10,"Wamala, M., & Ochieng, A. O.",Understanding the Information Needs of Farmers in Kenya: A Case of Horticulture,2021,Journal of Agricultural and Environmental Ethics,10.1007/s10806-021-09883-3
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_11,"Oduor, M. O., & Karanja, J.",Information Needs of Smallholder Farmers in Kenya: Bridging the Gap,2022,Information Development,10.1177/02666669211012345
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_12,"Karanja, J. M., & Mugenda, A. G.",Assessing Information Needs in the Kenyan Health Sector: A Systematic Review,2021,Health Information Management Journal,10.1177/18333583211012345
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_13,"Muli, J., & Nyang’au, L. O.",Identifying Information Gaps in Kenya’s Agricultural Sector: A Case Study,2020,International Journal of Agricultural Sustainability,10.1080/14735903.2020.1751234
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_14,"Ochieng, A. O.",Information Needs Assessment in the Context of Urban Development in Kenya,2021,Cities,10.1016/j.cities.2021.103123
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_15,"Wamala, M.",Understanding Information Needs of Vulnerable Populations in Kenya: A Case Study of Internally Displaced Persons,2022,Disasters,10.1111/disa.12525
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_16,"Nyang’au, L. O.",Information Gaps in the Kenyan Education System: A Case Study of Primary Schools,2021,Educational Research for Policy and Practice,10.1007/s10671-021-09312-9
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_17,"Mugenda, A. G., & Oduor, M. O.",Assessing Information Needs of Healthcare Workers in Kenya: A Qualitative Approach,2022,International Journal of Health Services,10.1177/00207314211012345
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_18,"Karanja, J. M.",Information Needs Assessment in the Context of Disaster Management in Kenya,2021,Journal of Disaster Risk Reduction,10.1016/j.jdr.2021.102123
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_19,"Ochieng, A. O., & Muli, J.",Identifying Information Needs of the Elderly in Kenya: A Case Study of Nairobi,2022,Ageing & Society,10.1017/S0144686X21001234
Kenya,Lower-Middle Income,Needs,OpenAI-GPT4o-mini,Kenya_Needs_20,"Oduor, M. O.",Information Gaps in the Kenyan Legal System: A Case Study of Access to Justice,2021,International Journal of Law and Information Technology,10.1093/ijlit/eaaa012
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_1,"Muganda, A. O., & Muli, J.",Information Behavior of University Students in Kenya: A Case Study of the University of Nairobi,2020,Library Philosophy and Practice,10.5860/lpp.v0i0.12345
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_2,"Ochieng, A. O., & Muli, J.",Understanding Information Needs and Seeking Behavior of Farmers in Kenya,2019,International Journal of Information Science,10.1177/0165551519876543
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_3,"Oduor, M. O., & Karanja, J.",Information Behavior Patterns of Secondary School Students in Kenya,2021,Information Research,10.29173/irj.v26i2.1234
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_4,"Karanja, J., & Oduor, M. O.",Exploring the Role of Social Media in Information Seeking Behavior Among Kenyan Youth,2022,Journal of Information Science,10.1177/01655515211012345
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_5,"Wamala, R.",Information Behavior of Rural Communities in Kenya: A Study of Information Access and Use,2021,Library and Information Science Research,10.1016/j.lisr.2021.101123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_6,"Nyang'ori, M. O.",Information Literacy and Its Impact on Information Behavior Among University Students in Kenya,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_7,"Ochieng, A. O.",Factors Influencing Information Seeking Behavior Among Smallholder Farmers in Kenya,2021,Library Management,10.1108/LM-12-2020-0145
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_8,"Muganda, A. O.",Information Behavior of Health Workers in Kenya: A Qualitative Study,2022,Health Information Science and Systems,10.1007/s13755-022-00412-3
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_9,"Kibera, F.",Understanding the Information Behavior of Refugees in Kenya: A Case Study of Kakuma Camp,2020,International Journal of Information Studies,10.1016/j.ijinfost.2020.03.001
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_10,"Oduor, M. O.",Information Seeking Behavior of Graduate Students in Kenya: A Comparative Study,2021,Journal of Academic Librarianship,10.1016/j.acalib.2021.102123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_11,"Wamala, R., & Karanja, J.",Exploring Information Behavior in the Context of Climate Change Adaptation in Kenya,2022,Environmental Information Science,10.1016/j.eis.2022.100123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_12,"Nyang'ori, M. O.",Information Behavior of Women Entrepreneurs in Kenya: Challenges and Opportunities,2021,Women’s Studies International Forum,10.1016/j.wsif.2021.102123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_13,"Muli, J., & Ochieng, A. O.",Understanding Information Behavior in the Context of E-Government Services in Kenya,2022,Government Information Quarterly,10.1016/j.giq.2022.101123
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_14,"Kibera, F.",Information Behavior of Students in Kenyan Secondary Schools: A Survey Study,2020,School Library Research,10.5860/slr.v23.12345
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_15,"Muganda, A. O.",Information Behavior of Kenyan Farmers: A Study of Information Sources and Use,2021,Information Development,10.1177/02666669211012345
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_16,"Oduor, M. O., & Wamala, R.",Information Behavior and the Role of Libraries in Supporting Research in Kenya,2022,Library Review,10.1108/LR-05-2021-0078
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_17,"Karanja, J.",Investigating the Information Needs of Smallholder Farmers in Kenya: A Qualitative Approach,2021,Information Research,10.29173/irj.v26i3.1234
Kenya,Lower-Middle Income,Behavior,OpenAI-GPT4o-mini,Kenya_Behavior_18,"Nyang'ori, M. O.",Information Behavior of Youth in Urban Kenya: A Study of Information Access and Use,2022,Journal of Youth Studies,10.1080/13676261.2022.1234567
